"Dataset","constant_AICc","constant_lambda","gompertz_AICc","survival_a","gompertz_b","weibull_AICc","weibull_lambda","weibull_k","loglogistic_AICc","loglogistic_alpha","loglogistic_beta","gamma_AICc","gamma_alpha","gamma_beta","gamma_gamma","deltaCG"
"NR4GBB9G.csv",0.282033650798478,1.25004368106174,-15.0596962321716,0.0864817628847707,5.20611268275073,-10.5508841041946,0.785765247767155,4.10831064596627,-7.8279010211055,0.736094523956569,8.84733004251146,-5.51261174599856,2.79562226475765,0.995999347411938,2.80438260602833,15.3417298829701
"NSH3NLMI_1.csv",6.96371041612254,1.32874398595528,3.09997219275548,0.000318519461014216,11.7644673701463,4.39708406712257,0.892706456219818,10.610666783302,10.5271674759539,0.860076850756274,17.6018285211478,Inf,1.46733304320957,0.926823757481562,8.33653472586851,3.86373822336706
"NSH3NLMI_2.csv",6.1681608038896,2.97222437240869,-19.7860546985443,0.000778630513552138,30.1528220316112,-24.1155908740335,0.349732408503128,10.2250439954285,-20.4813991541064,0.335363881970473,15.7309586882808,-9.9751768714894,10655.8756196493,0.862607645459928,5.14250862541966,25.9542155024339
"P9VH9CT9.csv",0.865579051538714,2.72381336583758,-14.0043286337838,0.231674725664312,9.06282710107467,-10.1464039722563,0.402227458584835,3.59904884604642,-4.93248802671504,0.356247248040238,5.38925636173739,1.95687954026761,2.02153533690388,0.485819383681515,2.67387426608921,14.8699076853225
"PAKAKM6M.csv",2.95434301997704,1.18646938443405,-4.89016168825793,0.00504480503918643,8.69376973111682,-4.3821639064051,0.854571109402315,7.72779023034923,-3.58356375358289,0.810388575119733,12.5917822554902,9.42942189090317,6.69460258884824,1.08203060501166,4.60406112490119,7.84450470823497
"Q4QK99VH_1.csv",-10.2622480759812,5.24262431364749,-23.0888200088581,2.07961751146571,8.14891807964406,-15.732204536727,0.189679853750318,1.81040343344765,-10.1917033753032,0.149396368783532,2.60684478545733,-11.3855108300127,2.27200133371457,0.290896094386019,1.32531354373803,12.8265719328769
"Q4QK99VH_2.csv",-18.1017057041363,2.2909073491818,-14.7558776516215,2.02393229390627,0.564816799779658,-16.3485613703511,0.417112899908266,1.24202782972724,-19.805494797913,0.297688708921498,2.037264574195,-13.1486079865618,0.898548423711222,0.357767743208476,1.64309170881812,-3.3458280525148
"Q4QK99VH_3.csv",4.82690076636178,2.25145722888042,16.1077143308241,0.201618040330096,8.36781317816097,14.3315299977881,0.44301089919359,3.80607121486521,10.4803403390294,0.396916769069404,6.12810210891094,Inf,36680.1706205348,6.97607145431892,1.9074862969373,-11.2808135644623
"Q4QK99VH_4.csv",-9.51619901543998,1.73709502929592,-14.2927607770173,0.768053591423611,2.09273034199642,-10.8794071824788,0.596967034851912,1.55737566414319,-7.07108966953515,0.436218277202125,2.1280520913905,-5.22907839866317,2.04783847510221,0.923545958407978,1.1970483234282,4.77656176157732
"Q4QK99VH_5.csv",-12.4529439786404,1.81634038333578,-8.10117842527101,1.55577964108633,0.443085905560448,-7.76877139772674,0.552114759282834,1.0556530770897,-6.47271612933208,0.359068161013829,1.5320597588761,-1.03731117569719,1.75506917489627,0.929504816916346,0.823282627236096,-4.35176555336939
"Q6DYUJIS_1.csv",7.31271095452595,1.2977170372764,-2.63070465025718,0.000194884746035903,18.2684518022465,-2.53843408458932,0.62396634929211,10.752446487794,-3.14390169030472,0.590592816009757,12.9764366261422,11.3758212508358,11.3372687574332,0.765370612178536,6.60242626522639,9.94341560478313
"Q6DYUJIS_2.csv",2.7466626540924,1.31228749091796,-0.931137317349162,0.26099662944319,4.10114249829505,-2.87661861769641,0.666244707735665,2.8194118857688,-4.54912718802513,0.565352340847491,4.5273941880644,6.03920186141397,0.910845055879994,0.632468814647273,3.22906509462727,3.67779997144156
"QAU56BW5_1.csv",-1.02906383529399,1.43493201720706,-4.15854267537646,0.455489177641687,3.07483114059451,-5.75729164999862,0.643573254863802,2.20592010352141,-6.43300057974078,0.525853264080514,3.3732866793963,1.25447560472584,0.915289812749422,0.608532922347456,2.45827400856509,3.12947884008247
"QAU56BW5_2.csv",5.09372490231615,2.06936340418227,-8.7333679435025,0.0638304870172178,12.4029864727486,-9.25986111955562,0.421063365132704,4.89719756194873,-7.44021795815424,0.383119812078078,7.01346134543721,-0.00629456927898708,1.10549366963168,0.431051605351313,4.56280976645099,13.8270928458187
"QAU56BW5_3.csv",1.10828585601588,1.74404554501172,-14.3587196949644,0.101381205490004,8.56632943494028,-14.1196701025442,0.516884163767206,3.79119347075104,-13.7164759594387,0.461161850265306,4.9007092567116,-8.41327783629837,1.48609427198559,0.568353325194945,3.27524617600832,15.4670055509803
"QAU56BW5_4.csv",5.13837613952709,1.83868235968004,-0.484996255071472,0.0758222530446026,9.48463358403155,-0.731379579374181,0.501105459671734,4.25205336151499,-1.21254296491337,0.443769159618701,5.67554539922128,13.2506876797168,1.09397820661833,0.513646159906545,4.04654875577406,5.62337239459856
"QAU56BW5_5.csv",6.69777221126251,0.760611108374194,-3.74109993743433,0.022975155286412,6.45775400494566,-2.89784019622897,0.863312001979706,5.00196885852168,-0.749156078358954,0.783431795006333,6.70913982765553,10.3633987616673,1.64385768953276,0.951056569513191,4.11797150822585,10.4388721486968
"QAU56BW5_7.csv",6.4852532981542,1.11472886443822,0.988886566966578,0.0112754119619545,9.2567817534968,-0.242674631519378,0.752185554676984,4.53280655449367,-2.60324275500509,0.679286360276225,7.11854623644521,12.4968278957797,0.907544097702951,0.723089339851871,5.47144531835333,5.49636673118762
"QMBA8BLX_1.csv",-48.6250390279092,3.56428069962899,-45.473873657057,3.46892114565729,0.134765901179093,-46.127830105743,0.28331839273237,1.0563156906233,-47.800315157003,0.191941270801787,1.77193587476852,-43.202438746774,0.940259743066415,0.262656661723762,1.16678694961853,-3.1511653708522
"QMBA8BLX_2.csv",-9.14955068040446,2.33744607315468,-36.8567347664704,0.737927071415255,3.88633020828695,-24.6245846015305,0.457110031233476,2.00796149980175,-15.3694493531406,0.369997023264525,3.14656661169406,-23.2927722456114,2.3202477976166,0.682004387966509,1.45346148822315,27.7071840860659
"R75QSQFF_1.csv",-12.056213524156,4.797406721951,-29.0082657600317,1.45145698964592,7.53763752582558,-21.9297121992981,0.232345099820032,1.97901436156865,-15.2191324068743,0.181285934639721,2.97534466430017,-17.265283765682,1.81524135603647,0.312735643329225,1.5293208594067,16.9520522358757
"R75QSQFF_2.csv",-15.7095386847554,2.75486811818828,-19.2504344685504,1.71245880045198,1.96742226197095,-25.3417218226906,0.376109477514522,1.50457618602421,-32.3947329856106,0.281270979630527,2.43467940285952,-20.697497420082,0.928640819004529,0.350722152214725,1.69313814533833,3.540895783795
"R75QSQFF_3.csv",-9.25202532918716,3.03727052532164,-5.44509658195782,1.88414844731094,2.33363591645179,-5.0509013249273,0.338532784961734,1.36266326693471,-2.52114274429312,0.247767231113929,2.12495820057155,8.50645584175546,2.53397615280722,0.645151688009381,0.962203115092589,-3.80692874722934
"R75QSQFF_4.csv",-16.3577881750711,3.23042058882283,-17.3059268339437,2.1918273881499,1.64561714383542,-14.0672389191382,0.327038749943013,1.25907594568473,-7.93646198532213,0.229728922234317,1.97834055409589,-6.85456327146153,1.78362480148803,0.51914434992513,0.947930116169965,0.948138658872601
"R75QSQFF_5.csv",-5.59242944660884,2.14863673517327,-21.0256309948282,0.776351308605383,3.27979389803623,-21.655348215649,0.484726398120566,1.93780645729104,-13.648592680603,0.383028504130405,2.96223198540948,-13.463922838115,1.22149165280522,0.543145610213196,1.69737606852834,15.4332015482194
"R75QSQFF_6.csv",-13.4337983117865,3.14466610463007,-11.6136172185915,2.11546042818009,1.7634308694352,-11.1891025527379,0.334353790845685,1.33458968153902,-8.17252103017064,0.242813800685664,2.12427251361091,-2.35164812963017,2.41366385194023,0.633578134983379,0.936359196349687,-1.820181093195
"R75QSQFF_7.csv",-12.3027036521541,2.4392880550939,-18.2209084290141,1.29461145735362,2.3854436868092,-24.4541414401672,0.422691555848703,1.65340833612326,-28.6492677276354,0.326443925831268,2.68934087877343,-19.5617092691321,0.926003235995889,0.395720227978271,1.87172433923886,5.91820477686
"R75QSQFF_8.csv",-0.90448268739082,2.0216344337345,-21.1217141325164,0.231289958899109,5.97449972179734,-20.4066525074276,0.543437061813671,3.30713803527337,-18.4751379612296,0.477824044966015,5.34410350560888,-11.9065028046039,11.8444087324458,1.10317314040339,1.90677027951407,20.2172314451256
"RLF5AW7V_1.csv",3.86198659037214,1.48144851170816,10.2487652073121,0.414336673248785,3.14747421625563,14.2684295385984,0.661923050055445,2.20408054450166,17.9109350348712,0.539831977831614,3.15263164700538,Inf,1.92701089463171,0.881880544350384,1.68439506346332,-6.38677861693996
"RLF5AW7V_2.csv",6.41648979292972,1.6549517727156,-26.6787627498653,0.00464723525066133,14.1235483773102,-30.4363716785693,0.56503886991302,7.2591557047898,-38.664977652964,0.528184876100781,9.59898730416044,-23.1828025307985,44886.4798449519,2.46085735056764,3.64222738658469,33.095252542795
"RLF5AW7V_3.csv",2.89215802514386,1.64344870751403,10.5156448861147,0.515958612208279,2.93739269627804,15.5459260575744,0.624700291753421,2.0091560829706,19.2418461174606,0.497036757180759,2.81542354580813,Inf,2.12674657200818,0.892586329769784,1.50648948709543,-7.62348686097084
"RLF5AW7V_4.csv",0.0982396752964512,1.87682316470507,-8.90771343017972,0.529256959115571,3.73705299574715,-13.9270212064708,0.544632217904393,2.25186020237333,-5.01329881662821,0.456763584531164,3.74874560357405,14.9958100278043,17.7641669662439,1.79649676011298,1.28855154480118,9.00595310547617
"RLF5AW7V_5.csv",-0.571250345912585,2.04263239460796,-10.2176517684182,0.605736516839384,3.75485439562359,-8.12787838074402,0.50688545009062,2.08917495892627,-1.89889601036587,0.40856584122402,3.16291132196408,20.3383704759921,1.73078654354794,0.657415338101247,1.63059905096462,9.64640142250562
"RLF5AW7V_6.csv",0.0669483175257861,2.34836895091792,-14.6338661366962,0.379215733655648,6.31879396009114,-18.7192233624707,0.439932868938859,2.70353204790158,-16.8545734901946,0.370474106281344,4.11019387907147,-5.03033095219328,0.952001555261661,0.4293832622333,2.83120958700127,14.700814454222
"RYTIMRAA.csv",8.27928647274942,1.0323055045501,-3.94446648739883,0.00459087532804106,9.04526795020603,-6.57834290113351,0.834647568840971,7.27098915287043,-6.88210499804741,0.783167031416346,11.0777336889458,23.0690079344205,0.951599636970596,0.82672838396078,7.69890365034863,12.2237529601482
"S7N2SUHC.csv",-0.491981242814187,1.69837008190512,-16.1087576151619,0.388294303179018,3.92868352288101,-14.5302654926424,0.59802039698251,2.48904428514582,-7.99084684959011,0.502805115355085,3.83615031392744,-2.29172657152142,3.09872469546377,0.91705591851963,1.6985833293514,15.6167763723477
"SLELFBN3_1.csv",-49.4994015547335,5.47278693979205,-91.3309829420683,2.39701228238376,6.08431867240868,-74.8679143335605,0.199985116430437,1.6419242206195,-55.9081514389127,0.155274191175977,2.68411415072931,-79.5106336250282,2.19522929887828,0.317303947202048,1.19746032186675,41.8315813873348
"SLELFBN3_10.csv",-0.416992759585134,1.34755145346038,-66.485821279201,0.0914702579365004,6.4137352361232,-64.8456948271448,0.65564136777361,3.8812777158485,-49.6534054884088,0.582497488768805,5.76963187167525,-64.1891330947508,1.52909438362215,0.731740406380669,3.16418532309271,66.0688285196159
"SLELFBN3_11.csv",-0.172697909637652,2.35681740508325,-68.3913618816405,0.0171028170360643,16.958822568446,-75.7013280755398,0.406699251349332,6.06073020661655,-100.996241311601,0.377376125778357,8.6655852308509,-72.5718246826201,160468.596279198,2.93346121513865,3.0341473792122,68.2186639720029
"SLELFBN3_12.csv",-11.3849657461132,1.12161228641904,-80.8435822892179,0.152687694288944,4.58385376729665,-60.5058081928944,0.737417883623676,3.17334807326088,-47.2126715843819,0.642870063008456,4.50829838638904,-65.0545204027371,2.71732493029644,0.986374063760782,2.26645086642556,69.4586165431047
"SLELFBN3_13.csv",-16.2832327869607,1.7810929930275,-74.6296335281812,0.420341577908541,4.19291533341517,-72.9049270440737,0.555866964791758,2.4640414037185,-60.5212971544661,0.465543546184674,3.86172361767658,-73.064901459952,6.95824508882887,1.15661484471862,1.51241771978639,58.3464007412205
"SLELFBN3_14.csv",-4.37512506269227,1.36078472572211,-57.8414172981876,0.155600445439339,5.46177640396798,-74.4467088138081,0.644299475692695,3.3170474659388,-79.7042696343971,0.56013247684721,5.02387208158945,-73.2981280042424,0.938171267178054,0.626998699197426,3.57723086592838,53.4662922354953
"SLELFBN3_15.csv",-22.5865366606401,1.50519987988584,-81.9065518521512,0.469547661334634,3.20644091204357,-88.3774809889052,0.622798111943228,2.16324317737096,-68.7212635400132,0.507761419290548,3.16365378426578,-87.6353574834944,1.23930633444506,0.692068045620907,1.89572034125041,59.3200151915111
"SLELFBN3_16.csv",-29.8790559145588,1.96884452766627,-65.9913908773865,0.796931427740084,2.80234812881763,-52.9013476795501,0.520634035000064,1.78730841605369,-40.3107551766526,0.41064022240393,2.70710520953693,-55.8947055290326,2.55224040378664,0.854698436876539,1.26765261513835,36.1123349628277
"SLELFBN3_17.csv",0.408956870713127,1.57091830403417,-57.5237911292577,0.111247372408522,6.7969087989519,-47.6451212108539,0.600106349359219,3.72484005764813,-33.0722581570032,0.533360933580883,5.65621596247729,-49.7782747189431,2.88012085231492,0.779136823552433,2.6397593065578,57.9327479999708
"SLELFBN3_18.csv",-15.1172575747124,3.4172205850435,-65.3814644391184,0.284089252199186,12.6562145250697,-80.3911488466698,0.299304532054296,3.31336427107435,-115.136417939675,0.260691669262456,4.98885159471227,-77.2518321685618,259486.916334661,12.8582003824692,1.65813261694335,50.264206864406
"SLELFBN3_19.csv",0.33497713506745,1.46337202291319,-51.9755339033255,0.147205657085026,5.67569326201114,-33.8549649021255,0.637901369091158,3.39610350653774,-21.8783900554632,0.560929665140447,5.18630969819377,-35.2692494003376,2.84362139410773,0.849424494176816,2.38928192029497,52.3105110383929
"SLELFBN3_2.csv",-1.82727135668223,1.78246439882783,-30.4379367977702,0.222102505280888,5.98153198566392,-35.4245449653104,0.54884495567829,3.08354711928655,-34.3986707407243,0.476764124304937,4.9025674329318,-30.2662476434835,239.316373379679,3.08899953289257,1.60376855379879,28.610665441088
"SLELFBN3_20.csv",2.65666983542446,1.58067662810001,-27.8433867856655,0.0509876446975887,9.12927532207381,-34.57874669211,0.56900149310164,4.36385468425857,-55.1908860769058,0.512830695469425,6.43900483134224,-29.8366872864246,238131.025266237,9.68598510332029,2.18452482563862,30.50005662109
"SLELFBN3_21.csv",-2.06977625502169,1.85293273317265,-28.2188370368442,0.194717334567241,6.70979564636729,-31.6269125756994,0.526584138930507,3.20381579454315,-33.6799302325038,0.460426184384493,5.10117821288739,-26.9113173184254,6770.16879979874,8.11616089316081,1.61471040079296,26.1490607818225
"SLELFBN3_22.csv",-25.8932286959956,4.10532881568267,-82.4512564479842,0.870639002108321,8.68749701073638,-74.9663170646264,0.267034482303343,2.396224995532,-59.168845511883,0.220381979641591,3.68797194524328,-76.0849665228538,1.7095506672198,0.333644465262226,1.87595704753092,56.5580277519886
"SLELFBN3_23.csv",-25.5086985213338,3.55137649151141,-80.1539476663353,0.721708467477097,8.3411441798294,-98.0488744619655,0.296494087859783,2.46762819636158,-99.3172072545654,0.247836584510356,3.84675695393739,-94.9010445818196,40659.1248166155,21.636449063022,1.23759163062209,54.6452491450015
"SLELFBN3_24.csv",-28.7328022532934,4.51286095134102,-80.6779566453841,0.763457927105572,11.2560760778307,-71.3436529984474,0.240751786127923,2.58793507081244,-61.154304589754,0.204909942769203,4.0634556399585,-72.5451947938686,3.20715350780143,0.363986934969432,1.78939733225253,51.9451543920907
"SLELFBN3_25.csv",-10.2197536367267,2.94847770956299,-76.4521599432583,0.240618208364085,10.2212684156034,-70.3604614663446,0.362560315277226,3.44220232808742,-56.7420767399487,0.317217759876644,5.15840260966132,-71.1312296500696,1.91107055022995,0.434552826158165,2.64824976419023,66.2324063065316
"SLELFBN3_26.csv",-7.48599328311556,2.93028889354695,-93.2301382733378,0.0912199881814942,14.0723103437982,-85.6877788981792,0.356532503554702,4.52152149313608,-74.8776921809194,0.324540029962687,6.96768788225342,-87.2597572239527,4.73723920764388,0.485444412366168,2.9933090906739,85.7441449902222
"SLELFBN3_27.csv",-22.5768279051803,3.54504592801734,-109.782885262766,0.611068588231705,8.65142139295806,-87.4679254882285,0.307040557593543,2.61270287507002,-65.0780183034151,0.260338256547429,4.13063310450338,-94.8790742618384,2.54798230988687,0.429878818605326,1.86974146365303,87.2060573575857
"SLELFBN3_28.csv",-6.40995797620959,1.64062150719809,-39.861715820829,0.368093774110256,4.08869438558244,-35.6336881169643,0.593805586427319,2.49689670250975,-27.1665659950708,0.498105721113581,3.83084732068666,-33.7853189214143,3.07430993182022,0.905869016687328,1.71353901540303,33.4517578446194
"SLELFBN3_29.csv",-25.1093185187972,2.83682538055029,-68.4200236524114,0.607263508563726,6.55781132582057,-62.7872804952156,0.369902054829097,2.34054024256072,-57.9510205158509,0.308816376894918,3.60655005076435,-62.4405056869991,4.34568598518616,0.653780070615211,1.55198243993281,43.3107051336142
"SLELFBN3_3.csv",-2.57297855380317,1.66321832577837,-26.1508108204969,0.236564876191341,5.12797490912125,-19.2865599633012,0.598842886953492,3.05747252348088,-14.5442583756589,0.524175013335302,4.90803658700816,-16.657125614459,3.33315698541856,0.867178010559105,2.05088157118346,23.5778322666937
"SLELFBN3_30.csv",-17.3653713833567,3.00640564112939,-35.8089060804324,0.502055082532827,8.38639802475533,-34.4422559822953,0.341733059002305,2.48134059491919,-35.1833603380798,0.291011451729254,3.80869490334317,-31.6395742771551,5.84435515329495,0.640634204801317,1.61784784255069,18.4435346970757
"SLELFBN3_4.csv",-15.5576101957876,1.5392901792872,-90.7025947454937,0.343866671349858,4.04910392060718,-90.220741738304,0.612799017293116,2.5297972329626,-65.4866904788974,0.514900609786778,3.80706562703975,-94.0641451443166,3.57658315026694,0.978536253806459,1.70272707796027,75.1449845497061
"SLELFBN3_5.csv",-11.7778005281192,1.53004156600876,-86.0436033395424,0.271601572715187,4.53741932500115,-70.4154041948939,0.618477603787215,2.74830158082017,-51.3499541881346,0.52642808462078,4.08970924221424,-75.7647761661776,2.24531968641229,0.818134841680962,2.01990834047767,74.2658028114232
"SLELFBN3_6.csv",-17.1835070691136,4.9263428717419,-86.8588859109038,0.145772526798147,23.7710922457022,-89.4580546807298,0.212752249479353,4.78412973999133,-95.1660264335484,0.194086016827614,7.51356429444982,-86.7056263170012,81.3912411331348,0.514178618173357,2.55215166634407,69.6753788417902
"SLELFBN3_7.csv",-28.1738794501412,6.02501561114568,-138.10184301439,0.570412010923635,19.5903786637345,-110.152649651757,0.179192449012561,3.30449610342664,-87.5610437055106,0.157258027436046,5.17189238832585,-119.557428032731,3.66836787385612,0.257571892184855,2.22552226105092,109.927963564249
"SLELFBN3_8.csv",-12.4439849539869,1.92440874393863,-20.1506760033721,0.91116742699145,2.26967870391994,-15.409633454107,0.532883216106947,1.60604608234879,-10.2281872475386,0.411769142798204,2.41591827222259,-11.8652803981271,2.47389174982607,0.906003627628268,1.15170655711221,7.7066910493852
"SLELFBN3_9.csv",-2.79618455589203,1.65960487923166,-36.0953171903737,0.208723462928356,5.69919730517277,-41.0313423810012,0.576285308413133,3.18508010627549,-41.992699541138,0.501789641109532,5.11848852277824,-37.0091273312671,790.08053791761,4.53311167985867,1.62630232227596,33.2991326344817
"SRBH82HZ.csv",3.86011904918033,0.862931565328015,-50.2468228443752,0.019262250435194,7.6306748280129,-57.7126787671861,0.778456993466152,5.37646325964741,-61.7743668071493,0.712224976565704,7.82745720742198,-55.7905604884709,0.92651800398727,0.762613037512009,5.84621179323648,54.1069418935555
"SV6FPWF7.csv",-0.997912058769428,4.29065564234864,-1.79690463788259,0.685794661435156,9.61739034167821,-3.05064332865857,0.279051698115645,3.2466756318684,-5.55103038894017,0.251989018992223,6.46962699981963,26.9605820746455,11538.0072853067,4.93833251699188,1.62940128855292,0.798992579113162
"T2BN4DYY_1.csv",-0.570942369110333,2.51471063962592,-25.5252733888398,0.35795949607527,7.76613590874198,-18.3949496502795,0.394540800091321,3.04267439369008,-11.0237873224913,0.341963296302814,4.54219509692293,-12.3864742334461,2.31996065471829,0.513400007001043,2.20329369093269,24.9543310197295
"T2BN4DYY_2.csv",3.08581855526008,2.72052280531959,-24.3971766142506,0.102661257835954,12.8918232929856,-21.0346423024368,0.372606613271345,4.44219380444215,-15.1489777333356,0.338354307867955,6.86642316908482,-13.9082128722626,3.88080544576675,0.491864570642392,2.99506447949703,27.4829951695107
"T2BN4DYY_3.csv",-1.64005863116451,3.36712786933593,-26.652327386558,0.327566832284741,10.6511003644719,-24.074604440311,0.325171829885656,3.34983338096361,-17.337254356967,0.285193223859495,5.06748474710544,-16.4511388619023,2.76704446047087,0.432168818322615,2.34879296457328,25.0122687553935
"T7YQ8YYD.csv",-2.91265073929452,17.0782890775121,-1.73317645944629,26.8918848795401,-12.5380492934998,-16.4964017157523,0.0671797248597143,0.408742284833419,-12.6435622259628,0.0266319217242938,0.691361309982495,-2.91172766905735,1.2385011865699,0.117580104924884,0.343961811972892,-1.17947427984823
"UVZ84E86_1.csv",-10.1396504556376,2.10962700818968,-10.3053611625484,1.10968735023147,1.95545161252478,-7.20402724719528,0.492263410240989,1.30464053367456,-3.46387521894041,0.358463395984647,1.91291768134056,-3.78266688914996,2.38698849503282,0.915315266820727,0.959935450560171,0.165710706910799
"UVZ84E86_2.csv",-11.3515151032486,1.85454363093921,-10.4183975456352,1.13678646577129,1.48067866333766,-7.68610074660778,0.543503258744143,1.24311834359865,-4.18723900567163,0.381840419550756,1.69722753761936,-2.14419356491031,2.15815776184973,0.963921258902299,0.939764982639038,-0.9331175576134
"UVZ84E86_3.csv",-11.4999005194844,2.33988531793627,-9.01007106736219,3.34269918105474,-1.35398054374258,-12.5612898480693,0.403446181233807,0.666440396400172,-10.1125487762131,0.214324531320764,0.960248529231822,-6.23842204361227,1.86986705915249,0.991245777617072,0.507536100007335,-2.48982945212221
"UZJU7AZ3.csv",-0.667347866858506,2.00241161265206,-26.4735630100871,0.543934137668999,3.66831225200035,-15.3656304520515,0.54383910520623,2.29558202090104,-3.77893327825939,0.449743260064076,3.59811970358816,8.2817394035729,1.85428076427145,0.710630337448686,1.71295418844281,25.8062151432286
"VIHXEEAD_1.csv",7.58109691049133,1.1520117712036,-14.7012160327117,0.00487503871827181,13.0057513450525,-15.181067923031,0.608859448812535,6.59020675826206,-18.282145734324,0.56574763475133,9.1504786259749,-5.86843390288396,395.24008129713,1.46424644508329,3.43398639989962,22.282312943203
"VIHXEEAD_2.csv",10.34525235762,1.45427489383739,-18.1527751970538,8.99679509912081e-05,21.913201879703,-17.0315245959189,0.561864942728646,11.9485312678047,-16.2886400384469,0.526078357362746,18.3961758711568,-4.27183518219813,7.43138992665395,0.657837553868108,7.52270486422773,28.4980275546738
"VIHXEEAD_3.csv",1.47788407984491,2.20400662352433,-17.855248486011,0.103314678313131,12.8156215534387,-19.2194378655487,0.373076624769027,4.30553010251431,-23.3107013741976,0.336049498908865,5.72611730656166,-12.1106967673453,0.9874162007486,0.371950289619589,4.3262276671127,19.3331325658559
"VIHXEEAD_4.csv",7.94024113016794,0.723703223844722,-10.6623735249555,0.0106690565282633,7.93398559133199,-6.60849897592536,0.824848266118166,6.24048059108139,-0.0929975823823206,0.762084952528978,9.1019203777552,20.1724385586785,2.1563975482254,0.930276709555987,4.64220812088844,18.6026146551234
"VIHXEEAD_5.csv",9.52788688712553,1.80792447790562,-2.02953394817091,0.00274882990146309,17.6979165969763,-3.48110648745464,0.491788530466115,8.19231788545779,-6.73021423757852,0.458010178661866,12.1313837464625,26.5331687763024,153868.837018625,2.10940251185078,4.10288874306763,11.5574208352964
"VIHXEEAD_6.csv",4.39960667080017,2.53128214241691,-13.279790097326,0.0218661987709161,23.0978919806099,-15.8860778759642,0.29949482772468,6.42735855858431,-20.4210749869422,0.278536122729908,9.29128504642104,-6.53499311884289,131856.712132711,1.87078290175753,3.21879797480623,17.6793967681262
"VIHXEEAD_7.csv",6.38535233851272,1.9955185341572,-39.259667721853,0.0305033825421281,12.7061366478523,-26.41222814179,0.471832312045533,5.56547264060744,-13.3959278918641,0.439714639662561,8.88988378914923,-23.4839002949422,3.46122802910374,0.578593593410025,3.82203092894153,45.6450200603657
"VJNPUQFA.csv",2.80595045861738,1.83888163215595,-25.4144164218322,0.0841962918657346,9.70695036816306,-28.6123348740516,0.488482252077134,4.10865717770302,-30.7533565396003,0.438757132096151,6.27856345076036,-23.367232154509,15677.9577260747,5.07147805496526,2.06589852575603,28.2203668804496
"X77QPVLL.csv",-6.17792788596197,1.9543560237311,-33.8152085105804,0.470551672179699,4.41981166205294,-53.6118934557811,0.514619034774471,2.37811457722028,-41.3203132702147,0.425547114456297,3.67862847490386,-49.6978059798616,0.961991184237691,0.503628056409912,2.48525152333533,27.6372806246184
"XBMKV3IW.csv",2.26327977925775,1.53606780263334,-15.8126585343142,0.152273408202395,5.36637584106223,-20.1352252894184,0.657439935940647,3.51266529943158,-18.5427046104412,0.577790213317947,5.46500459512288,-10.9041020563336,0.970856576316309,0.650187463310497,3.63045344900704,18.0759383135719
"XRRJ7I7Z_1.csv",-3.85398272011443,0.924907752389168,-47.8875049990621,0.0850201728792875,5.04901012229592,-34.9800891539711,0.803561506967094,3.71963442310044,-26.8140914049067,0.716031935559239,5.17311165898145,-36.1587945579618,2.82255226689585,1.03596290765156,2.66046637176584,44.0335222789477
"XRRJ7I7Z_2.csv",3.71237746517533,1.0192041252317,-18.6506221782823,0.0664897715330096,6.94839028868074,-24.2261137611929,0.67314644153726,3.96486382245752,-16.5268956332151,0.602592482040448,5.47537524642939,-10.2456578732863,0.989381528550312,0.671215975735711,3.99242392885951,22.3629996434576
"XTJW7BAXA_1.csv",-16.8709587477138,1.99464184974835,-60.7678438393035,0.665393659624852,3.45611820383182,-58.4358025292553,0.511434034188489,2.04892968239774,-43.0276900893404,0.414415253646151,3.19767397821894,-59.6628568507062,4.75381467174556,1.03845310771978,1.31415952328055,43.8968850915897
"XTJW7BAXA_2.csv",-8.39109943487644,1.99187003031483,-45.5393625591327,0.315143253754299,5.85486950204489,-53.4530379617941,0.50121228556819,2.7394499113944,-54.1156492996287,0.427831453092868,4.28401093304774,-49.6368536221737,5475.05777274445,11.3578561951032,1.38146977610526,37.1482631242563
"XTJW7BAXA_3.csv",-16.6654363896751,1.64939040470946,-29.6278816965502,0.738775799187641,2.38616389345873,-36.0797149283219,0.581797426956057,1.83748230460575,-40.2265355673853,0.456289909676976,2.7721773429577,-33.4888679249192,0.90929463062373,0.541207452371798,2.07124207774365,12.9624453068751
"XTJW7BAXA_4.csv",-12.6961825002544,2.07022616632539,-38.7852882188388,0.576275321422697,4.42912659640412,-46.1495993906015,0.478857942114197,2.15710365163934,-42.4040359660812,0.391500731899663,3.33853952050562,-43.0087688469884,0.943359710165947,0.462024269249527,2.32554048721347,26.0891057185844
"XTJW7BAXA_5.csv",-13.0856392796852,1.97241512965462,-37.0576848162681,0.646128653923853,3.55539064098614,-48.1455790547533,0.507938336342771,2.11794691918545,-51.928266654705,0.410106125699666,3.31650744459934,-45.6384790295333,0.938985376773816,0.487174650600032,2.29856077513718,23.9720455365829
"XTJW7BAXA_6.csv",-12.8432350501982,1.96484159328229,-37.1743355475329,0.636856925968728,3.59278915128906,-49.0433556259499,0.508216910437855,2.12727348404352,-53.5488196258839,0.410312696391897,3.32373893759322,-46.7731542665504,0.93741106373333,0.486817503978142,2.31447574888957,24.3311004973347
