"Dataset","Model","AICc","lambda","k","a","b","alpha","beta","gamma","LT50","Log_MT_Linearity","Num_Obs"
"QMBA8BLX_1.csv","loglogistic",-47.800315157003,NA,NA,NA,NA,0.191941270801787,1.77193587476852,NA,NA,NA,14
"QMBA8BLX_1.csv","generalizedgamma",-43.202438746774,NA,NA,NA,NA,0.940259743066415,0.262656661723762,1.16678694961853,NA,NA,14
"QMBA8BLX_1.csv","exponential",-48.6250390279092,3.56428069962899,NA,NA,NA,NA,NA,NA,NA,NA,14
"QMBA8BLX_1.csv","weibull",-46.127830105743,0.28331839273237,1.0563156906233,NA,NA,NA,NA,NA,NA,NA,14
"QMBA8BLX_1.csv","gompertz_survival",-45.473873657057,NA,NA,3.46892114565729,0.134765901179093,NA,NA,NA,0.197173328337245,NA,14
"QMBA8BLX_1.csv","gompertz_survival_rawtime",-29.3281721026301,NA,NA,0.00611781821044961,0.0048751303001386,NA,NA,NA,90.2069297721331,NA,14
"QMBA8BLX_1.csv","loglogistic",-47.800315157003,NA,NA,NA,NA,0.191941270801787,1.77193587476852,NA,NA,NA,14
"QMBA8BLX_1.csv","generalizedgamma",-43.202438746774,NA,NA,NA,NA,0.940259743066415,0.262656661723762,1.16678694961853,NA,NA,14
"QMBA8BLX_1.csv","exponential",-48.6250390279092,3.56428069962899,NA,NA,NA,NA,NA,NA,NA,NA,14
"QMBA8BLX_1.csv","weibull",-46.127830105743,0.28331839273237,1.0563156906233,NA,NA,NA,NA,NA,NA,NA,14
"QMBA8BLX_1.csv","gompertz_survival",-45.473873657057,NA,NA,3.46892114565729,0.134765901179093,NA,NA,NA,0.197173328337245,NA,14
"QMBA8BLX_1.csv","gompertz_survival_rawtime",-29.3281721026301,NA,NA,0.00611781821044961,0.0048751303001386,NA,NA,NA,90.2069297721331,NA,14
"QMBA8BLX_1.csv","loglogistic",-47.800315157003,NA,NA,NA,NA,0.191941270801787,1.77193587476852,NA,NA,NA,14
"QMBA8BLX_1.csv","generalizedgamma",-43.202438746774,NA,NA,NA,NA,0.940259743066415,0.262656661723762,1.16678694961853,NA,NA,14
"QMBA8BLX_1.csv","exponential",-48.6250390279092,3.56428069962899,NA,NA,NA,NA,NA,NA,NA,NA,14
"QMBA8BLX_1.csv","weibull",-46.127830105743,0.28331839273237,1.0563156906233,NA,NA,NA,NA,NA,NA,NA,14
"QMBA8BLX_1.csv","gompertz_survival",-45.473873657057,NA,NA,3.46892114565729,0.134765901179093,NA,NA,NA,0.197173328337245,NA,14
"QMBA8BLX_1.csv","gompertz_survival_rawtime",-29.3281721026301,NA,NA,0.00611781821044961,0.0048751303001386,NA,NA,NA,90.2069297721331,NA,14
"QMBA8BLX_1.csv","loglogistic",-47.800315157003,NA,NA,NA,NA,0.191941270801787,1.77193587476852,NA,NA,NA,14
"QMBA8BLX_1.csv","generalizedgamma",-43.202438746774,NA,NA,NA,NA,0.940259743066415,0.262656661723762,1.16678694961853,NA,NA,14
"QMBA8BLX_2.csv","exponential",-9.14955068040446,2.33744607315468,NA,NA,NA,NA,NA,NA,NA,NA,10
"QMBA8BLX_2.csv","weibull",-24.6245846015305,0.457110031233476,2.00796149980175,NA,NA,NA,NA,NA,NA,NA,10
"QMBA8BLX_2.csv","gompertz_survival",-36.8567347664704,NA,NA,0.737927071415255,3.88633020828695,NA,NA,NA,0.395481986347442,NA,10
"QMBA8BLX_2.csv","gompertz_survival_rawtime",-37.611362905059,NA,NA,0.00154520806099668,0.0210587456617883,NA,NA,NA,111.415331668898,NA,10
"QMBA8BLX_2.csv","loglogistic",-15.3694493531406,NA,NA,NA,NA,0.369997023264525,3.14656661169406,NA,NA,NA,10
"QMBA8BLX_2.csv","generalizedgamma",-23.2927722456114,NA,NA,NA,NA,2.3202477976166,0.682004387966509,1.45346148822315,NA,NA,10
"QMBA8BLX_2.csv","exponential",-9.14955068040446,2.33744607315468,NA,NA,NA,NA,NA,NA,NA,NA,10
"QMBA8BLX_2.csv","weibull",-24.6245846015305,0.457110031233476,2.00796149980175,NA,NA,NA,NA,NA,NA,NA,10
"QMBA8BLX_2.csv","gompertz_survival",-36.8567347664704,NA,NA,0.737927071415255,3.88633020828695,NA,NA,NA,0.395481986347442,NA,10
"QMBA8BLX_2.csv","gompertz_survival_rawtime",-37.611362905059,NA,NA,0.00154520806099668,0.0210587456617883,NA,NA,NA,111.415331668898,NA,10
"QMBA8BLX_2.csv","loglogistic",-15.3694493531406,NA,NA,NA,NA,0.369997023264525,3.14656661169406,NA,NA,NA,10
"QMBA8BLX_2.csv","generalizedgamma",-23.2927722456114,NA,NA,NA,NA,2.3202477976166,0.682004387966509,1.45346148822315,NA,NA,10
"QMBA8BLX_2.csv","exponential",-9.14955068040446,2.33744607315468,NA,NA,NA,NA,NA,NA,NA,NA,10
"QMBA8BLX_2.csv","weibull",-24.6245846015305,0.457110031233476,2.00796149980175,NA,NA,NA,NA,NA,NA,NA,10
"QMBA8BLX_2.csv","gompertz_survival",-36.8567347664704,NA,NA,0.737927071415255,3.88633020828695,NA,NA,NA,0.395481986347442,NA,10
"QMBA8BLX_2.csv","gompertz_survival_rawtime",-37.611362905059,NA,NA,0.00154520806099668,0.0210587456617883,NA,NA,NA,111.415331668898,NA,10
"QMBA8BLX_2.csv","loglogistic",-15.3694493531406,NA,NA,NA,NA,0.369997023264525,3.14656661169406,NA,NA,NA,10
"QMBA8BLX_2.csv","generalizedgamma",-23.2927722456114,NA,NA,NA,NA,2.3202477976166,0.682004387966509,1.45346148822315,NA,NA,10
"QMBA8BLX_2.csv","exponential",-9.14955068040446,2.33744607315468,NA,NA,NA,NA,NA,NA,NA,NA,10
"QMBA8BLX_2.csv","weibull",-24.6245846015305,0.457110031233476,2.00796149980175,NA,NA,NA,NA,NA,NA,NA,10
"QMBA8BLX_2.csv","gompertz_survival",-36.8567347664704,NA,NA,0.737927071415255,3.88633020828695,NA,NA,NA,0.395481986347442,NA,10
"QMBA8BLX_2.csv","gompertz_survival_rawtime",-37.611362905059,NA,NA,0.00154520806099668,0.0210587456617883,NA,NA,NA,111.415331668898,NA,10
"QMBA8BLX_2.csv","loglogistic",-15.3694493531406,NA,NA,NA,NA,0.369997023264525,3.14656661169406,NA,NA,NA,10
"QMBA8BLX_2.csv","generalizedgamma",-23.2927722456114,NA,NA,NA,NA,2.3202477976166,0.682004387966509,1.45346148822315,NA,NA,10
"QMBA8BLX_2.csv","exponential",-9.14955068040446,2.33744607315468,NA,NA,NA,NA,NA,NA,NA,NA,10
"QMBA8BLX_2.csv","weibull",-24.6245846015305,0.457110031233476,2.00796149980175,NA,NA,NA,NA,NA,NA,NA,10
"QMBA8BLX_2.csv","gompertz_survival",-36.8567347664704,NA,NA,0.737927071415255,3.88633020828695,NA,NA,NA,0.395481986347442,NA,10
"QMBA8BLX_2.csv","gompertz_survival_rawtime",-37.611362905059,NA,NA,0.00154520806099668,0.0210587456617883,NA,NA,NA,111.415331668898,NA,10
"QMBA8BLX_2.csv","loglogistic",-15.3694493531406,NA,NA,NA,NA,0.369997023264525,3.14656661169406,NA,NA,NA,10
"QMBA8BLX_2.csv","generalizedgamma",-23.2927722456114,NA,NA,NA,NA,2.3202477976166,0.682004387966509,1.45346148822315,NA,NA,10
"QMBA8BLX_2.csv","exponential",-9.14955068040446,2.33744607315468,NA,NA,NA,NA,NA,NA,NA,NA,10
"QMBA8BLX_2.csv","weibull",-24.6245846015305,0.457110031233476,2.00796149980175,NA,NA,NA,NA,NA,NA,NA,10
"QMBA8BLX_2.csv","gompertz_survival",-36.8567347664704,NA,NA,0.737927071415255,3.88633020828695,NA,NA,NA,0.395481986347442,NA,10
"QMBA8BLX_2.csv","gompertz_survival_rawtime",-37.611362905059,NA,NA,0.00154520806099668,0.0210587456617883,NA,NA,NA,111.415331668898,NA,10
"QMBA8BLX_2.csv","loglogistic",-15.3694493531406,NA,NA,NA,NA,0.369997023264525,3.14656661169406,NA,NA,NA,10
"QMBA8BLX_2.csv","generalizedgamma",-23.2927722456114,NA,NA,NA,NA,2.3202477976166,0.682004387966509,1.45346148822315,NA,NA,10
"QMBA8BLX_2.csv","exponential",-9.14955068040446,2.33744607315468,NA,NA,NA,NA,NA,NA,NA,NA,10
"QMBA8BLX_2.csv","weibull",-24.6245846015305,0.457110031233476,2.00796149980175,NA,NA,NA,NA,NA,NA,NA,10
"QMBA8BLX_2.csv","gompertz_survival",-36.8567347664704,NA,NA,0.737927071415255,3.88633020828695,NA,NA,NA,0.395481986347442,NA,10
"QMBA8BLX_2.csv","gompertz_survival_rawtime",-37.611362905059,NA,NA,0.00154520806099668,0.0210587456617883,NA,NA,NA,111.415331668898,NA,10
"QMBA8BLX_2.csv","loglogistic",-15.3694493531406,NA,NA,NA,NA,0.369997023264525,3.14656661169406,NA,NA,NA,10
"QMBA8BLX_2.csv","generalizedgamma",-23.2927722456114,NA,NA,NA,NA,2.3202477976166,0.682004387966509,1.45346148822315,NA,NA,10
"QMBA8BLX_2.csv","exponential",-9.14955068040446,2.33744607315468,NA,NA,NA,NA,NA,NA,NA,NA,10
"QMBA8BLX_2.csv","weibull",-24.6245846015305,0.457110031233476,2.00796149980175,NA,NA,NA,NA,NA,NA,NA,10
"QMBA8BLX_2.csv","gompertz_survival",-36.8567347664704,NA,NA,0.737927071415255,3.88633020828695,NA,NA,NA,0.395481986347442,NA,10
"QMBA8BLX_2.csv","gompertz_survival_rawtime",-37.611362905059,NA,NA,0.00154520806099668,0.0210587456617883,NA,NA,NA,111.415331668898,NA,10
"QMBA8BLX_2.csv","loglogistic",-15.3694493531406,NA,NA,NA,NA,0.369997023264525,3.14656661169406,NA,NA,NA,10
"QMBA8BLX_2.csv","generalizedgamma",-23.2927722456114,NA,NA,NA,NA,2.3202477976166,0.682004387966509,1.45346148822315,NA,NA,10
"QMBA8BLX_2.csv","exponential",-9.14955068040446,2.33744607315468,NA,NA,NA,NA,NA,NA,NA,NA,10
"QMBA8BLX_2.csv","weibull",-24.6245846015305,0.457110031233476,2.00796149980175,NA,NA,NA,NA,NA,NA,NA,10
"QMBA8BLX_2.csv","gompertz_survival",-36.8567347664704,NA,NA,0.737927071415255,3.88633020828695,NA,NA,NA,0.395481986347442,NA,10
"QMBA8BLX_2.csv","gompertz_survival_rawtime",-37.611362905059,NA,NA,0.00154520806099668,0.0210587456617883,NA,NA,NA,111.415331668898,NA,10
"QMBA8BLX_2.csv","loglogistic",-15.3694493531406,NA,NA,NA,NA,0.369997023264525,3.14656661169406,NA,NA,NA,10
"QMBA8BLX_2.csv","generalizedgamma",-23.2927722456114,NA,NA,NA,NA,2.3202477976166,0.682004387966509,1.45346148822315,NA,NA,10
"QMBA8BLX_2.csv","exponential",-9.14955068040446,2.33744607315468,NA,NA,NA,NA,NA,NA,NA,NA,10
"QMBA8BLX_2.csv","weibull",-24.6245846015305,0.457110031233476,2.00796149980175,NA,NA,NA,NA,NA,NA,NA,10
"QMBA8BLX_2.csv","gompertz_survival",-36.8567347664704,NA,NA,0.737927071415255,3.88633020828695,NA,NA,NA,0.395481986347442,NA,10
"QMBA8BLX_2.csv","gompertz_survival_rawtime",-37.611362905059,NA,NA,0.00154520806099668,0.0210587456617883,NA,NA,NA,111.415331668898,NA,10
"QMBA8BLX_2.csv","loglogistic",-15.3694493531406,NA,NA,NA,NA,0.369997023264525,3.14656661169406,NA,NA,NA,10
"QMBA8BLX_2.csv","generalizedgamma",-23.2927722456114,NA,NA,NA,NA,2.3202477976166,0.682004387966509,1.45346148822315,NA,NA,10
"R75QSQFF_1.csv","exponential",-12.056213524156,4.797406721951,NA,NA,NA,NA,NA,NA,NA,NA,9
"R75QSQFF_1.csv","weibull",-21.9297121992981,0.232345099820032,1.97901436156865,NA,NA,NA,NA,NA,NA,NA,9
"R75QSQFF_1.csv","gompertz_survival",-29.0082657600317,NA,NA,1.45145698964592,7.53763752582558,NA,NA,NA,0.202447182550919,NA,9
"R75QSQFF_1.csv","gompertz_survival_rawtime",-29.2488413603608,NA,NA,0.00714201419336564,0.0399317266214873,NA,NA,NA,39.6730577162455,NA,9
"R75QSQFF_1.csv","loglogistic",-15.2191324068743,NA,NA,NA,NA,0.181285934639721,2.97534466430017,NA,NA,NA,9
"R75QSQFF_1.csv","generalizedgamma",-17.265283765682,NA,NA,NA,NA,1.81524135603647,0.312735643329225,1.5293208594067,NA,NA,9
"R75QSQFF_1.csv","exponential",-12.056213524156,4.797406721951,NA,NA,NA,NA,NA,NA,NA,NA,9
"R75QSQFF_1.csv","weibull",-21.9297121992981,0.232345099820032,1.97901436156865,NA,NA,NA,NA,NA,NA,NA,9
"R75QSQFF_1.csv","gompertz_survival",-29.0082657600317,NA,NA,1.45145698964592,7.53763752582558,NA,NA,NA,0.202447182550919,NA,9
"R75QSQFF_1.csv","gompertz_survival_rawtime",-29.2488413603608,NA,NA,0.00714201419336564,0.0399317266214873,NA,NA,NA,39.6730577162455,NA,9
"R75QSQFF_1.csv","loglogistic",-15.2191324068743,NA,NA,NA,NA,0.181285934639721,2.97534466430017,NA,NA,NA,9
"R75QSQFF_1.csv","generalizedgamma",-17.265283765682,NA,NA,NA,NA,1.81524135603647,0.312735643329225,1.5293208594067,NA,NA,9
"R75QSQFF_1.csv","exponential",-12.056213524156,4.797406721951,NA,NA,NA,NA,NA,NA,NA,NA,9
"R75QSQFF_1.csv","weibull",-21.9297121992981,0.232345099820032,1.97901436156865,NA,NA,NA,NA,NA,NA,NA,9
"R75QSQFF_1.csv","gompertz_survival",-29.0082657600317,NA,NA,1.45145698964592,7.53763752582558,NA,NA,NA,0.202447182550919,NA,9
"R75QSQFF_1.csv","gompertz_survival_rawtime",-29.2488413603608,NA,NA,0.00714201419336564,0.0399317266214873,NA,NA,NA,39.6730577162455,NA,9
"R75QSQFF_1.csv","loglogistic",-15.2191324068743,NA,NA,NA,NA,0.181285934639721,2.97534466430017,NA,NA,NA,9
"R75QSQFF_1.csv","generalizedgamma",-17.265283765682,NA,NA,NA,NA,1.81524135603647,0.312735643329225,1.5293208594067,NA,NA,9
"R75QSQFF_1.csv","exponential",-12.056213524156,4.797406721951,NA,NA,NA,NA,NA,NA,NA,NA,9
"R75QSQFF_1.csv","weibull",-21.9297121992981,0.232345099820032,1.97901436156865,NA,NA,NA,NA,NA,NA,NA,9
"R75QSQFF_1.csv","gompertz_survival",-29.0082657600317,NA,NA,1.45145698964592,7.53763752582558,NA,NA,NA,0.202447182550919,NA,9
"R75QSQFF_1.csv","gompertz_survival_rawtime",-29.2488413603608,NA,NA,0.00714201419336564,0.0399317266214873,NA,NA,NA,39.6730577162455,NA,9
"R75QSQFF_1.csv","loglogistic",-15.2191324068743,NA,NA,NA,NA,0.181285934639721,2.97534466430017,NA,NA,NA,9
"R75QSQFF_1.csv","generalizedgamma",-17.265283765682,NA,NA,NA,NA,1.81524135603647,0.312735643329225,1.5293208594067,NA,NA,9
"R75QSQFF_1.csv","exponential",-12.056213524156,4.797406721951,NA,NA,NA,NA,NA,NA,NA,NA,9
"R75QSQFF_1.csv","weibull",-21.9297121992981,0.232345099820032,1.97901436156865,NA,NA,NA,NA,NA,NA,NA,9
"R75QSQFF_1.csv","gompertz_survival",-29.0082657600317,NA,NA,1.45145698964592,7.53763752582558,NA,NA,NA,0.202447182550919,NA,9
"R75QSQFF_1.csv","gompertz_survival_rawtime",-29.2488413603608,NA,NA,0.00714201419336564,0.0399317266214873,NA,NA,NA,39.6730577162455,NA,9
"R75QSQFF_1.csv","loglogistic",-15.2191324068743,NA,NA,NA,NA,0.181285934639721,2.97534466430017,NA,NA,NA,9
"R75QSQFF_1.csv","generalizedgamma",-17.265283765682,NA,NA,NA,NA,1.81524135603647,0.312735643329225,1.5293208594067,NA,NA,9
"R75QSQFF_1.csv","exponential",-12.056213524156,4.797406721951,NA,NA,NA,NA,NA,NA,NA,NA,9
"R75QSQFF_1.csv","weibull",-21.9297121992981,0.232345099820032,1.97901436156865,NA,NA,NA,NA,NA,NA,NA,9
"R75QSQFF_1.csv","gompertz_survival",-29.0082657600317,NA,NA,1.45145698964592,7.53763752582558,NA,NA,NA,0.202447182550919,NA,9
"R75QSQFF_1.csv","gompertz_survival_rawtime",-29.2488413603608,NA,NA,0.00714201419336564,0.0399317266214873,NA,NA,NA,39.6730577162455,NA,9
"R75QSQFF_1.csv","loglogistic",-15.2191324068743,NA,NA,NA,NA,0.181285934639721,2.97534466430017,NA,NA,NA,9
"R75QSQFF_1.csv","generalizedgamma",-17.265283765682,NA,NA,NA,NA,1.81524135603647,0.312735643329225,1.5293208594067,NA,NA,9
"R75QSQFF_1.csv","exponential",-12.056213524156,4.797406721951,NA,NA,NA,NA,NA,NA,NA,NA,9
"R75QSQFF_1.csv","weibull",-21.9297121992981,0.232345099820032,1.97901436156865,NA,NA,NA,NA,NA,NA,NA,9
"R75QSQFF_1.csv","gompertz_survival",-29.0082657600317,NA,NA,1.45145698964592,7.53763752582558,NA,NA,NA,0.202447182550919,NA,9
"R75QSQFF_1.csv","gompertz_survival_rawtime",-29.2488413603608,NA,NA,0.00714201419336564,0.0399317266214873,NA,NA,NA,39.6730577162455,NA,9
"R75QSQFF_1.csv","loglogistic",-15.2191324068743,NA,NA,NA,NA,0.181285934639721,2.97534466430017,NA,NA,NA,9
"R75QSQFF_1.csv","generalizedgamma",-17.265283765682,NA,NA,NA,NA,1.81524135603647,0.312735643329225,1.5293208594067,NA,NA,9
"R75QSQFF_1.csv","exponential",-12.056213524156,4.797406721951,NA,NA,NA,NA,NA,NA,NA,NA,9
"R75QSQFF_1.csv","weibull",-21.9297121992981,0.232345099820032,1.97901436156865,NA,NA,NA,NA,NA,NA,NA,9
"R75QSQFF_1.csv","gompertz_survival",-29.0082657600317,NA,NA,1.45145698964592,7.53763752582558,NA,NA,NA,0.202447182550919,NA,9
"R75QSQFF_1.csv","gompertz_survival_rawtime",-29.2488413603608,NA,NA,0.00714201419336564,0.0399317266214873,NA,NA,NA,39.6730577162455,NA,9
"R75QSQFF_1.csv","loglogistic",-15.2191324068743,NA,NA,NA,NA,0.181285934639721,2.97534466430017,NA,NA,NA,9
"R75QSQFF_1.csv","generalizedgamma",-17.265283765682,NA,NA,NA,NA,1.81524135603647,0.312735643329225,1.5293208594067,NA,NA,9
"R75QSQFF_1.csv","exponential",-12.056213524156,4.797406721951,NA,NA,NA,NA,NA,NA,NA,NA,9
"R75QSQFF_1.csv","weibull",-21.9297121992981,0.232345099820032,1.97901436156865,NA,NA,NA,NA,NA,NA,NA,9
"R75QSQFF_1.csv","gompertz_survival",-29.0082657600317,NA,NA,1.45145698964592,7.53763752582558,NA,NA,NA,0.202447182550919,NA,9
"R75QSQFF_1.csv","gompertz_survival_rawtime",-29.2488413603608,NA,NA,0.00714201419336564,0.0399317266214873,NA,NA,NA,39.6730577162455,NA,9
"R75QSQFF_1.csv","loglogistic",-15.2191324068743,NA,NA,NA,NA,0.181285934639721,2.97534466430017,NA,NA,NA,9
"R75QSQFF_1.csv","generalizedgamma",-17.265283765682,NA,NA,NA,NA,1.81524135603647,0.312735643329225,1.5293208594067,NA,NA,9
"R75QSQFF_2.csv","exponential",-15.7095386847554,2.75486811818828,NA,NA,NA,NA,NA,NA,NA,NA,9
"R75QSQFF_2.csv","weibull",-25.3417218226906,0.376109477514522,1.50457618602421,NA,NA,NA,NA,NA,NA,NA,9
"R75QSQFF_2.csv","gompertz_survival",-19.2504344685504,NA,NA,1.71245880045198,1.96742226197095,NA,NA,NA,0.29772751055657,NA,9
"R75QSQFF_2.csv","gompertz_survival_rawtime",-18.8633690606051,NA,NA,0.00863309850385372,0.0106415625924427,NA,NA,NA,58.0332348345732,NA,9
"R75QSQFF_2.csv","loglogistic",-32.3947329856106,NA,NA,NA,NA,0.281270979630527,2.43467940285952,NA,NA,NA,9
"R75QSQFF_2.csv","generalizedgamma",-20.697497420082,NA,NA,NA,NA,0.928640819004529,0.350722152214725,1.69313814533833,NA,NA,9
"R75QSQFF_2.csv","exponential",-15.7095386847554,2.75486811818828,NA,NA,NA,NA,NA,NA,NA,NA,9
"R75QSQFF_2.csv","weibull",-25.3417218226906,0.376109477514522,1.50457618602421,NA,NA,NA,NA,NA,NA,NA,9
"R75QSQFF_2.csv","gompertz_survival",-19.2504344685504,NA,NA,1.71245880045198,1.96742226197095,NA,NA,NA,0.29772751055657,NA,9
"R75QSQFF_2.csv","gompertz_survival_rawtime",-18.8633690606051,NA,NA,0.00863309850385372,0.0106415625924427,NA,NA,NA,58.0332348345732,NA,9
"R75QSQFF_2.csv","loglogistic",-32.3947329856106,NA,NA,NA,NA,0.281270979630527,2.43467940285952,NA,NA,NA,9
"R75QSQFF_2.csv","generalizedgamma",-20.697497420082,NA,NA,NA,NA,0.928640819004529,0.350722152214725,1.69313814533833,NA,NA,9
"R75QSQFF_2.csv","exponential",-15.7095386847554,2.75486811818828,NA,NA,NA,NA,NA,NA,NA,NA,9
"R75QSQFF_2.csv","weibull",-25.3417218226906,0.376109477514522,1.50457618602421,NA,NA,NA,NA,NA,NA,NA,9
"R75QSQFF_2.csv","gompertz_survival",-19.2504344685504,NA,NA,1.71245880045198,1.96742226197095,NA,NA,NA,0.29772751055657,NA,9
"R75QSQFF_2.csv","gompertz_survival_rawtime",-18.8633690606051,NA,NA,0.00863309850385372,0.0106415625924427,NA,NA,NA,58.0332348345732,NA,9
"R75QSQFF_2.csv","loglogistic",-32.3947329856106,NA,NA,NA,NA,0.281270979630527,2.43467940285952,NA,NA,NA,9
"R75QSQFF_2.csv","generalizedgamma",-20.697497420082,NA,NA,NA,NA,0.928640819004529,0.350722152214725,1.69313814533833,NA,NA,9
"R75QSQFF_2.csv","exponential",-15.7095386847554,2.75486811818828,NA,NA,NA,NA,NA,NA,NA,NA,9
"R75QSQFF_2.csv","weibull",-25.3417218226906,0.376109477514522,1.50457618602421,NA,NA,NA,NA,NA,NA,NA,9
"R75QSQFF_2.csv","gompertz_survival",-19.2504344685504,NA,NA,1.71245880045198,1.96742226197095,NA,NA,NA,0.29772751055657,NA,9
"R75QSQFF_2.csv","gompertz_survival_rawtime",-18.8633690606051,NA,NA,0.00863309850385372,0.0106415625924427,NA,NA,NA,58.0332348345732,NA,9
"R75QSQFF_2.csv","loglogistic",-32.3947329856106,NA,NA,NA,NA,0.281270979630527,2.43467940285952,NA,NA,NA,9
"R75QSQFF_2.csv","generalizedgamma",-20.697497420082,NA,NA,NA,NA,0.928640819004529,0.350722152214725,1.69313814533833,NA,NA,9
"R75QSQFF_2.csv","exponential",-15.7095386847554,2.75486811818828,NA,NA,NA,NA,NA,NA,NA,NA,9
"R75QSQFF_2.csv","weibull",-25.3417218226906,0.376109477514522,1.50457618602421,NA,NA,NA,NA,NA,NA,NA,9
"R75QSQFF_2.csv","gompertz_survival",-19.2504344685504,NA,NA,1.71245880045198,1.96742226197095,NA,NA,NA,0.29772751055657,NA,9
"R75QSQFF_2.csv","gompertz_survival_rawtime",-18.8633690606051,NA,NA,0.00863309850385372,0.0106415625924427,NA,NA,NA,58.0332348345732,NA,9
"R75QSQFF_2.csv","loglogistic",-32.3947329856106,NA,NA,NA,NA,0.281270979630527,2.43467940285952,NA,NA,NA,9
"R75QSQFF_2.csv","generalizedgamma",-20.697497420082,NA,NA,NA,NA,0.928640819004529,0.350722152214725,1.69313814533833,NA,NA,9
"R75QSQFF_2.csv","exponential",-15.7095386847554,2.75486811818828,NA,NA,NA,NA,NA,NA,NA,NA,9
"R75QSQFF_2.csv","weibull",-25.3417218226906,0.376109477514522,1.50457618602421,NA,NA,NA,NA,NA,NA,NA,9
"R75QSQFF_2.csv","gompertz_survival",-19.2504344685504,NA,NA,1.71245880045198,1.96742226197095,NA,NA,NA,0.29772751055657,NA,9
"R75QSQFF_2.csv","gompertz_survival_rawtime",-18.8633690606051,NA,NA,0.00863309850385372,0.0106415625924427,NA,NA,NA,58.0332348345732,NA,9
"R75QSQFF_2.csv","loglogistic",-32.3947329856106,NA,NA,NA,NA,0.281270979630527,2.43467940285952,NA,NA,NA,9
"R75QSQFF_2.csv","generalizedgamma",-20.697497420082,NA,NA,NA,NA,0.928640819004529,0.350722152214725,1.69313814533833,NA,NA,9
"R75QSQFF_2.csv","exponential",-15.7095386847554,2.75486811818828,NA,NA,NA,NA,NA,NA,NA,NA,9
"R75QSQFF_2.csv","weibull",-25.3417218226906,0.376109477514522,1.50457618602421,NA,NA,NA,NA,NA,NA,NA,9
"R75QSQFF_2.csv","gompertz_survival",-19.2504344685504,NA,NA,1.71245880045198,1.96742226197095,NA,NA,NA,0.29772751055657,NA,9
"R75QSQFF_2.csv","gompertz_survival_rawtime",-18.8633690606051,NA,NA,0.00863309850385372,0.0106415625924427,NA,NA,NA,58.0332348345732,NA,9
"R75QSQFF_2.csv","loglogistic",-32.3947329856106,NA,NA,NA,NA,0.281270979630527,2.43467940285952,NA,NA,NA,9
"R75QSQFF_2.csv","generalizedgamma",-20.697497420082,NA,NA,NA,NA,0.928640819004529,0.350722152214725,1.69313814533833,NA,NA,9
"R75QSQFF_2.csv","exponential",-15.7095386847554,2.75486811818828,NA,NA,NA,NA,NA,NA,NA,NA,9
"R75QSQFF_2.csv","weibull",-25.3417218226906,0.376109477514522,1.50457618602421,NA,NA,NA,NA,NA,NA,NA,9
"R75QSQFF_2.csv","gompertz_survival",-19.2504344685504,NA,NA,1.71245880045198,1.96742226197095,NA,NA,NA,0.29772751055657,NA,9
"R75QSQFF_2.csv","gompertz_survival_rawtime",-18.8633690606051,NA,NA,0.00863309850385372,0.0106415625924427,NA,NA,NA,58.0332348345732,NA,9
"R75QSQFF_2.csv","loglogistic",-32.3947329856106,NA,NA,NA,NA,0.281270979630527,2.43467940285952,NA,NA,NA,9
"R75QSQFF_2.csv","generalizedgamma",-20.697497420082,NA,NA,NA,NA,0.928640819004529,0.350722152214725,1.69313814533833,NA,NA,9
"R75QSQFF_2.csv","exponential",-15.7095386847554,2.75486811818828,NA,NA,NA,NA,NA,NA,NA,NA,9
"R75QSQFF_2.csv","weibull",-25.3417218226906,0.376109477514522,1.50457618602421,NA,NA,NA,NA,NA,NA,NA,9
"R75QSQFF_2.csv","gompertz_survival",-19.2504344685504,NA,NA,1.71245880045198,1.96742226197095,NA,NA,NA,0.29772751055657,NA,9
"R75QSQFF_2.csv","gompertz_survival_rawtime",-18.8633690606051,NA,NA,0.00863309850385372,0.0106415625924427,NA,NA,NA,58.0332348345732,NA,9
"R75QSQFF_2.csv","loglogistic",-32.3947329856106,NA,NA,NA,NA,0.281270979630527,2.43467940285952,NA,NA,NA,9
"R75QSQFF_2.csv","generalizedgamma",-20.697497420082,NA,NA,NA,NA,0.928640819004529,0.350722152214725,1.69313814533833,NA,NA,9
"R75QSQFF_3.csv","exponential",-9.25202532918716,3.03727052532164,NA,NA,NA,NA,NA,NA,NA,NA,7
"R75QSQFF_3.csv","weibull",-5.0509013249273,0.338532784961734,1.36266326693471,NA,NA,NA,NA,NA,NA,NA,7
"R75QSQFF_3.csv","gompertz_survival",-5.44509658195782,NA,NA,1.88414844731094,2.33363591645179,NA,NA,NA,0.26558258364168,NA,7
"R75QSQFF_3.csv","gompertz_survival_rawtime",-4.36808579182493,NA,NA,0.000671217467436075,0.0380886867525547,NA,NA,NA,97.0674723467676,NA,7
"R75QSQFF_3.csv","loglogistic",-2.52114274429312,NA,NA,NA,NA,0.247767231113929,2.12495820057155,NA,NA,NA,7
"R75QSQFF_3.csv","generalizedgamma",8.50645584175546,NA,NA,NA,NA,2.53397615280722,0.645151688009381,0.962203115092589,NA,NA,7
"R75QSQFF_3.csv","exponential",-9.25202532918716,3.03727052532164,NA,NA,NA,NA,NA,NA,NA,NA,7
"R75QSQFF_3.csv","weibull",-5.0509013249273,0.338532784961734,1.36266326693471,NA,NA,NA,NA,NA,NA,NA,7
